,protein1,protein2,weight
775,YBR101C,YPR105C,0.14
776,YBR103W,YCR033W,0.99
777,YBR103W,YDR087C,0.15
778,YBR103W,YDR155C,0.87
779,YBR103W,YDR464W,0.2
780,YBR103W,YEL026W,0.22
781,YBR103W,YHR121W,0.15
782,YBR103W,YIL112W,0.97
783,YBR103W,YJR009C,0.21
784,YBR103W,YKR029C,0.98
785,YBR103W,YLR347C,0.15
786,YBR103W,YOR028C,0.22
787,YBR107C,YBR211C,0.87
788,YBR107C,YDL215C,0.1
789,YBR107C,YDR254W,0.99
790,YBR107C,YDR318W,0.44
791,YBR107C,YFR022W,0.15
792,YBR107C,YGR179C,0.64
793,YBR107C,YJR135C,0.64
794,YBR107C,YLR315W,0.87
795,YBR107C,YPL018W,0.99
796,YBR107C,YPR046W,0.51
797,YBR108W,YCR009C,0.77
798,YBR108W,YDR388W,0.92
799,YBR108W,YGR086C,0.29
800,YBR108W,YPL004C,0.3
801,YBR109C,YGL242C,0.39
802,YBR109C,YMR109W,0.98
803,YBR109C,YMR315W,0.39
804,YBR112C,YHR019C,0.2
805,YBR112C,YNL311C,0.2
806,YBR115C,YCR030C,0.11
807,YBR115C,YKL101W,0.11
808,YBR115C,YPL070W,0.11
809,YBR115C,YPR074C,0.11
810,YBR119W,YBR101C,0.11
811,YBR119W,YDL215C,0.11
812,YBR119W,YDR122W,0.11
813,YBR119W,YDR247W,0.12
814,YBR119W,YER029C,0.94
815,YBR119W,YGR013W,0.99
816,YBR119W,YGR074W,0.94
817,YBR119W,YIL061C,0.97
818,YBR119W,YKL012W,0.99
819,YBR119W,YLR147C,0.72
820,YBR119W,YLR275W,0.94
821,YBR119W,YML046W,0.99
822,YBR119W,YPL051W,0.13
823,YBR119W,YPR182W,0.19
824,YBR123C,YDR362C,0.97
825,YBR123C,YGR047C,0.99
826,YBR123C,YJR007W,0.17
827,YBR123C,YNL020C,0.12
828,YBR123C,YOR110W,0.99
829,YBR123C,YPL007C,0.86
830,YBR125C,YBR169C,0.14
831,YBR125C,YDR071C,0.94
832,YBR125C,YKR081C,0.15
833,YBR127C,YDL185W,0.99
834,YBR127C,YDR328C,0.3
835,YBR127C,YEL051W,0.99
836,YBR127C,YGR020C,0.96
837,YBR127C,YHR039C-B,0.94
838,YBR127C,YJR033C,0.74
839,YBR127C,YJR076C,0.16
840,YBR127C,YKL082C,0.16
841,YBR127C,YPR036W,0.88
842,YBR130C,YAL029C,0.7
843,YBR130C,YBR109C,0.59
844,YBR130C,YDR381W,0.22
845,YBR130C,YGL106W,0.94
846,YBR130C,YKL130C,0.59
847,YBR131W,YGL124C,0.99
848,YBR133C,YGR041W,0.2
849,YBR133C,YHR121W,0.14
850,YBR135W,YDR099W,0.29
851,YBR135W,YJL138C,0.3
852,YBR135W,YLL050C,0.39
853,YBR135W,YLR079W,0.8
854,YBR135W,YLR109W,0.39
855,YBR135W,YNL209W,0.3
856,YBR139W,YDR087C,0.3
857,YBR139W,YER062C,0.4
858,YBR139W,YHR064C,0.3
859,YBR143C,YDR191W,0.16
860,YBR143C,YGR285C,0.16
861,YBR143C,YHL039W,0.17
862,YBR143C,YNL094W,0.12
863,YBR143C,YOR188W,0.12
864,YBR148W,YER006W,0.29
865,YBR148W,YHR121W,0.3
866,YBR149W,Q0070,0.2
867,YBR149W,YBL005W,0.42
868,YBR149W,YCR089W,0.2
869,YBR149W,YDR229W,0.13
870,YBR149W,YGL040C,0.14
871,YBR149W,YJL034W,0.2
872,YBR149W,YLR454W,0.2
873,YBR149W,YOR257W,0.13
874,YBR149W,YPR075C,0.13
875,YBR150C,YLR106C,0.32
876,YBR151W,YML028W,0.26
877,YBR154C,YDL115C,0.97
878,YBR154C,YDL140C,0.97
879,YBR154C,YDL150W,0.94
880,YBR154C,YDR156W,0.68
881,YBR154C,YFL023W,0.94
882,YBR154C,YGL043W,0.55
883,YBR154C,YGL070C,0.97
884,YBR154C,YGR005C,0.76
885,YBR154C,YGR063C,0.89
886,YBR154C,YGR186W,0.76
887,YBR154C,YIL021W,0.97
888,YBR154C,YJL140W,0.76
889,YBR154C,YJL148W,0.94
890,YBR154C,YLR200W,0.68
891,YBR154C,YNL113W,0.93
892,YBR154C,YNL248C,0.94
893,YBR154C,YOL005C,0.97
894,YBR154C,YOR151C,0.76
895,YBR154C,YOR210W,0.97
896,YBR154C,YOR224C,0.9
897,YBR154C,YOR340C,0.97
898,YBR154C,YOR341W,0.97
899,YBR154C,YPL129W,0.93
900,YBR154C,YPR110C,0.97
901,YBR154C,YPR133C,0.27
902,YBR154C,YPR187W,0.48
903,YBR155W,YJR031C,0.39
904,YBR155W,YKR048C,0.29
905,YBR155W,YMR186W,0.74
906,YBR155W,YNL209W,0.29
907,YBR159W,YAL023C,0.32
908,YBR159W,YBL060W,0.51
909,YBR159W,YBR109C,0.23
910,YBR159W,YCR009C,0.24
911,YBR159W,YDR129C,0.26
912,YBR159W,YDR174W,0.86
913,YBR159W,YDR381W,0.51
914,YBR159W,YGL008C,0.32
915,YBR159W,YGR080W,0.25
916,YBR159W,YHR121W,0.26
917,YBR159W,YIL105C,0.68
918,YBR159W,YIL148W,0.25
919,YBR159W,YJL072C,0.25
920,YBR159W,YJL123C,0.92
921,YBR159W,YJR065C,0.53
922,YBR159W,YKR081C,0.24
923,YBR159W,YLL050C,0.3
924,YBR159W,YLR005W,0.12
925,YBR159W,YLR197W,0.25
926,YBR159W,YLR314C,0.33
927,YBR159W,YLR429W,0.91
928,YBR159W,YNL055C,0.32
929,YBR159W,YNR035C,0.33
930,YBR159W,YOR233W,0.33
931,YBR159W,YPL004C,0.25
932,YBR159W,YPL146C,0.25
933,YBR162C,YOR323C,0.25
934,YBR167C,YHR062C,0.98
935,YBR167C,YNL221C,0.82
936,YBR167C,YNL246W,0.34
937,YBR169C,YBR084W,0.15
938,YBR169C,YDR171W,0.99
939,YBR169C,YGR171C,0.15
940,YBR169C,YGR241C,0.22
941,YBR169C,YNL209W,0.66
942,YBR169C,YOR304W,0.2
943,YBR169C,YOR334W,0.15
944,YBR172C,YDR381W,0.21
945,YBR172C,YEL026W,0.22
946,YBR172C,YGR144W,0.21
947,YBR172C,YHR121W,0.15
948,YBR172C,YKR048C,0.14
949,YBR172C,YNL288W,0.14
950,YBR173C,YBL039C,0.12
951,YBR173C,YDR400W,0.16
952,YBR173C,YER012W,0.83
953,YBR173C,YER094C,0.85
954,YBR173C,YER110C,0.12
955,YBR173C,YGL011C,0.99
956,YBR173C,YGL096W,0.31
957,YBR173C,YGR135W,0.99
958,YBR173C,YGR167W,0.12
959,YBR173C,YGR253C,0.99
960,YBR173C,YJL001W,0.15
961,YBR173C,YKL206C,0.99
962,YBR173C,YKR054C,0.31
963,YBR173C,YLR199C,0.99
964,YBR173C,YML092C,0.78
965,YBR173C,YML119W,0.17
966,YBR173C,YMR314W,0.66
967,YBR173C,YOL038W,0.78
968,YBR173C,YOR157C,0.76
969,YBR173C,YOR362C,0.99
970,YBR175W,YBL017C,0.12
971,YBR175W,YBL086C,0.19
972,YBR175W,YBR258C,0.3
973,YBR175W,YDR155C,0.12
974,YBR175W,YDR469W,0.48
975,YBR175W,YEL034W,0.18
976,YBR175W,YER062C,0.18
977,YBR175W,YER122C,0.19
978,YBR175W,YFR009W,0.11
979,YBR175W,YGL014W,0.19
980,YBR175W,YGL086W,0.12
981,YBR175W,YHR029C,0.58
982,YBR175W,YHR119W,0.99
983,YBR175W,YJL138C,0.11
984,YBR175W,YJR009C,0.45
985,YBR175W,YJR094W-A,0.66
986,YBR175W,YKL018W,0.99
987,YBR175W,YKR056W,0.16
988,YBR175W,YLR015W,0.99
989,YBR175W,YLR150W,0.54
990,YBR175W,YLR249W,0.15
991,YBR175W,YMR083W,0.18
992,YBR175W,YMR186W,0.64
993,YBR175W,YNR016C,0.11
994,YBR175W,YPL138C,0.75
995,YBR187W,YDR381W,0.82
996,YBR187W,YDR412W,0.59
997,YBR187W,YOL041C,0.84
998,YBR187W,YOR294W,0.94
999,YBR187W,YPL217C,0.92
1000,YBR187W,YPR112C,0.9
1001,YBR188C,YGR129W,0.17
1002,YBR188C,YJR050W,0.23
1003,YBR188C,YMR213W,0.25
1004,YBR193C,YBL082C,0.32
1005,YBR193C,YBR107C,0.24
1006,YBR193C,YBR253W,0.69
1007,YBR193C,YDR308C,0.97
1008,YBR193C,YER022W,0.58
1009,YBR193C,YGL025C,0.23
1010,YBR193C,YGL151W,0.93
1011,YBR193C,YGR116W,0.32
1012,YBR193C,YGR167W,0.24
1013,YBR193C,YHR058C,0.94
1014,YBR193C,YLR150W,0.33
1015,YBR193C,YMR112C,0.91
1016,YBR193C,YNL236W,0.97
1017,YBR193C,YNR010W,0.31
1018,YBR193C,YOL051W,0.68
1019,YBR193C,YOR174W,0.95
1020,YBR193C,YOR192C,0.32
1021,YBR193C,YPR070W,0.98
1022,YBR193C,YPR168W,0.31
1023,YBR194W,YLL036C,0.14
1024,YBR194W,YPR152C,0.99
1025,YBR195C,YBL003C,0.15
1026,YBR195C,YBR088C,0.15
1027,YBR195C,YDR174W,0.2
1028,YBR195C,YDR388W,0.21
1029,YBR195C,YKR081C,0.15
1030,YBR195C,YML102W,0.94
1031,YBR195C,YPR018W,0.99
1032,YBR197C,YLR423C,0.34
1033,YBR198C,YDR145W,0.99
1034,YBR198C,YDR167W,0.88
1035,YBR198C,YDR176W,0.12
1036,YBR198C,YDR381W,0.11
1037,YBR198C,YGL014W,0.11
1038,YBR198C,YGL112C,0.99
1039,YBR198C,YGR274C,0.99
1040,YBR198C,YHL009W-B,0.11
1041,YBR198C,YJR090C,0.15
1042,YBR198C,YML015C,0.99
1043,YBR198C,YMR005W,0.96
1044,YBR198C,YMR227C,0.99
1045,YBR198C,YMR236W,0.93
1046,YBR198C,YOL148C,0.29
1047,YBR198C,YPL011C,0.99
1048,YBR198C,YPL254W,0.83
1049,YBR211C,YDR383C,0.17
1050,YBR211C,YGR179C,0.99
1051,YBR211C,YLR315W,0.58
1052,YBR211C,YPL018W,0.99
1053,YBR212W,YDR099W,0.41
1054,YBR212W,YDR304C,0.4
1055,YBR212W,YHR064C,0.3
1056,YBR212W,YIR037W,0.4
1057,YBR212W,YNL135C,0.43
1058,YBR212W,YPL037C,0.29
1059,YBR215W,YBL003C,0.26
1060,YBR215W,YDR381W,0.83
1061,YBR215W,YOR038C,0.74
1062,YBR218C,YBR109C,0.64
1063,YBR218C,YBR142W,0.17
1064,YBR218C,YBR169C,0.12
1065,YBR218C,YDR171W,0.11
1066,YBR218C,YGL062W,0.99
1067,YBR218C,YGL106W,0.64
1068,YBR218C,YLR429W,0.12
1069,YBR218C,YNL079C,0.36
1070,YBR218C,YOL088C,0.12
1071,YBR218C,YOR326W,0.12
1072,YBR225W,YGL197W,0.82
1073,YBR225W,YLR310C,0.84
1074,YBR229C,YDR221W,0.99
1075,YBR229C,YDR388W,0.15
1076,YBR229C,YEL034W,0.22
1077,YBR229C,YJL034W,0.2
1078,YBR229C,YLR150W,0.22
1079,YBR231C,YDR190C,0.94
1080,YBR231C,YDR334W,0.99
1081,YBR231C,YDR485C,0.99
1082,YBR231C,YGR002C,0.99
1083,YBR231C,YJL081C,0.99
1084,YBR231C,YLL007C,0.19
1085,YBR231C,YLR385C,0.97
1086,YBR231C,YLR399C,0.99
1087,YBR231C,YNL107W,0.64
1088,YBR231C,YPL235W,0.99
1089,YBR234C,YDL029W,0.99
1090,YBR234C,YDR127W,0.11
1091,YBR234C,YGR149W,0.16
1092,YBR234C,YIL062C,0.99
1093,YBR234C,YJR065C,0.93
1094,YBR234C,YJR066W,0.15
1095,YBR234C,YKL013C,0.99
1096,YBR234C,YLR370C,0.99
1097,YBR234C,YLR429W,0.66
1098,YBR234C,YMR276W,0.11
1099,YBR234C,YNR035C,0.98
1100,YBR234C,YOR206W,0.11
1101,YBR245C,YAL062W,0.15
1102,YBR245C,YDR121W,0.12
1103,YBR245C,YFR013W,0.99
1104,YBR245C,YGL133W,0.64
1105,YBR245C,YGL224C,0.15
1106,YBR245C,YLL021W,0.12
1107,YBR245C,YLR095C,0.64
1108,YBR245C,YLR424W,0.27
1109,YBR245C,YMR321C,0.11
1110,YBR245C,YOL006C,0.3
1111,YBR245C,YOR304W,0.84
1112,YBR245C,YPR052C,0.12
1113,YBR247C,YBL002W,0.15
1114,YBR247C,YBL003C,0.7
1115,YBR247C,YBL075C,0.44
1116,YBR247C,YBR011C,0.18
1117,YBR247C,YDR174W,0.43
1118,YBR247C,YDR319C,0.11
1119,YBR247C,YDR346C,0.58
1120,YBR247C,YDR381W,0.11
1121,YBR247C,YIL150C,0.11
1122,YBR247C,YKL109W,0.15
1123,YBR247C,YKL143W,0.99
1124,YBR247C,YLR186W,0.18
1125,YBR247C,YLR405W,0.11
1126,YBR247C,YMR210W,0.11
1127,YBR247C,YNL055C,0.36
1128,YBR248C,YBL085W,0.15
1129,YBR248C,YBR198C,0.17
1130,YBR248C,YER151C,0.18
1131,YBR249C,YKL056C,0.71
1132,YBR251W,YBR146W,0.99
1133,YBR251W,YDR041W,0.98
1134,YBR251W,YDR175C,0.99
1135,YBR251W,YDR337W,0.94
1136,YBR251W,YDR347W,0.87
1137,YBR251W,YDR381W,0.2
1138,YBR251W,YGL129C,0.99
1139,YBR251W,YGR165W,0.99
1140,YBR251W,YHL004W,0.99
1141,YBR251W,YIL093C,0.99
1142,YBR251W,YJR101W,0.69
1143,YBR251W,YJR113C,0.94
1144,YBR251W,YKL155C,0.97
1145,YBR251W,YMR188C,0.26
1146,YBR251W,YNL137C,0.97
1147,YBR251W,YNL242W,0.47
1148,YBR251W,YNL306W,0.47
1149,YBR251W,YPL118W,0.99
1150,YBR251W,YPL240C,0.99
1151,YBR253W,YDR308C,0.68
1152,YBR253W,YER022W,0.99
1153,YBR253W,YGL025C,0.27
1154,YBR253W,YGL127C,0.28
1155,YBR253W,YHR041C,0.83
1156,YBR253W,YHR058C,0.71
1157,YBR253W,YHR202W,0.19
1158,YBR253W,YIL068C,0.25
1159,YBR253W,YLR150W,0.26
1160,YBR253W,YNL209W,0.16
1161,YBR253W,YNR010W,0.16
1162,YBR253W,YOR174W,0.6
1163,YBR253W,YPR070W,0.68
1164,YBR253W,YPR168W,0.27
1165,YBR260C,YAL001C,0.15
1166,YBR260C,YGR196C,0.97
1167,YBR260C,YLL005C,0.2
1168,YBR260C,YLL021W,0.15
1169,YBR264C,YAR010C,0.84
1170,YBR267W,YBL089W,0.16
1171,YBR267W,YDR381W,0.17
1172,YBR267W,YER006W,0.15
1173,YBR267W,YER075C,0.11
1174,YBR267W,YIR039C,0.16
1175,YBR267W,YJL076W,0.11
1176,YBR267W,YKR048C,0.99
1177,YBR267W,YNL227C,0.12
1178,YBR267W,YOL012C,0.15
1179,YBR268W,YDL202W,0.98
1180,YBR268W,YGR218W,0.15
1181,YBR268W,YML025C,0.14
1182,YBR268W,YNL185C,0.99
1183,YBR278W,YCL032W,0.73
1184,YBR278W,YDR121W,0.85
1185,YBR278W,YDR174W,0.1
1186,YBR278W,YDR295C,0.1
1187,YBR278W,YDR369C,0.14
1188,YBR278W,YDR381W,0.65
1189,YBR278W,YKL104C,0.17
1190,YBR278W,YKL172W,0.17
1191,YBR278W,YMR224C,0.98
1192,YBR278W,YNL262W,0.99
1193,YBR278W,YPR052C,0.12
1194,YBR278W,YPR175W,0.99
1195,YBR279W,YAL036C,0.54
1196,YBR279W,YBR241C,0.13
1197,YBR279W,YDL157C,0.13
1198,YBR279W,YDR093W,0.22
1199,YBR279W,YDR381W,0.19
1200,YBR279W,YDR388W,0.12
1201,YBR279W,YGL207W,0.99
1202,YBR279W,YGL244W,0.97
1203,YBR279W,YGR170W,0.11
1204,YBR279W,YGR239C,0.13
1205,YBR279W,YGR285C,0.22
1206,YBR279W,YIL035C,0.99
1207,YBR279W,YIL112W,0.12
1208,YBR279W,YJL087C,0.1
1209,YBR279W,YLL063C,0.51
1210,YBR279W,YLR418C,0.96
1211,YBR279W,YML069W,0.99
1212,YBR279W,YML112W,0.11
1213,YBR279W,YMR135C,0.12
1214,YBR279W,YMR309C,0.15
1215,YBR279W,YNR001W-A,0.13
1216,YBR279W,YOL034W,0.11
1217,YBR279W,YOL145C,0.99
1218,YBR279W,YOR040W,0.51
1219,YBR279W,YOR123C,0.99
1220,YBR279W,YOR210W,0.12
1221,YBR279W,YPL009C,0.15
1222,YBR279W,YPL150W,0.11
1223,YBR279W,YPR162C,0.11
1224,YBR281C,YIL173W,0.45
1225,YBR288C,YBR079C,0.15
1226,YBR288C,YGR261C,0.99
1227,YCL010C,YBR081C,0.26
1228,YCL010C,YDR176W,0.8
1229,YCL010C,YDR392W,0.25
1230,YCL010C,YDR448W,0.97
1231,YCL010C,YOL148C,0.98
1232,YCL010C,YPL254W,0.37
1233,YCL011C,YDR138W,0.42
1234,YCL011C,YDR381W,0.99
1235,YCL011C,YER030W,0.14
1236,YCL011C,YHR167W,0.99
1237,YCL011C,YKR081C,0.13
1238,YCL011C,YLR432W,0.15
1239,YCL011C,YML062C,0.99
1240,YCL011C,YNL139C,0.82
1241,YCL014W,YBR155W,0.29
1242,YCL014W,YDR087C,0.3
1243,YCL014W,YDR099W,0.29
1244,YCL014W,YDR388W,0.41
1245,YCL014W,YEL026W,0.4
1246,YCL014W,YFR053C,0.29
1247,YCL014W,YGL245W,0.4
1248,YCL014W,YHR064C,0.3
1249,YCL014W,YJL052W,0.29
1250,YCL014W,YKR048C,0.29
1251,YCL014W,YLR058C,0.29
1252,YCL014W,YML010W,0.29
1253,YCL014W,YMR186W,0.41
1254,YCL014W,YNL209W,0.3
1255,YCL016C,YHR191C,0.98
1256,YCL016C,YMR078C,0.78
1257,YCL016C,YPL023C,0.32
1258,YCL017C,YKR064W,0.33
1259,YCL024W,YJL082W,0.15
1260,YCL024W,YKR048C,0.99
1261,YCL024W,YMR132C,0.15
1262,YCL024W,YOL097C,0.14
1263,YCL029C,YDR466W,0.32
1264,YCL029C,YGL245W,0.33
1265,YCL029C,YMR019W,0.7
1266,YCL029C,YMR134W,0.33
1267,YCL029C,YOL004W,0.25
1268,YCL029C,YOR269W,0.25
1269,YCL031C,YBR189W,0.15
1270,YCL031C,YGR090W,0.99
1271,YCL031C,YLR150W,0.17
1272,YCL031C,YOR294W,0.17
1273,YCL031C,YPR067W,0.15
1274,YCL032W,YBR185C,0.34
1275,YCL032W,YDR381C-A,0.16
1276,YCL032W,YGL157W,0.99
1277,YCL040W,YBL113C,0.15
1278,YCL040W,YBR019C,0.16
1279,YCL040W,YFL013C,0.11
1280,YCL040W,YHR121W,0.11
1281,YCL040W,YHR156C,0.16
1282,YCL040W,YJL155C,0.11
1283,YCL040W,YLR069C,0.15
1284,YCL040W,YLR249W,0.11
1285,YCL040W,YML092C,0.11
1286,YCL040W,YOR321W,0.16
1287,YCL040W,YPL217C,0.11
1288,YCL057W,YPR002W,0.22
1289,YCR002C,YCR009C,0.4
1290,YCR002C,YDL225W,0.97
1291,YCR002C,YDR507C,0.55
1292,YCR002C,YHR107C,0.99
1293,YCR002C,YJR076C,0.99
1294,YCR002C,YLR314C,0.99
1295,YCR002C,YPL167C,0.18
1296,YCR003W,YDL148C,0.14
1297,YCR003W,YML025C,0.13
1298,YCR003W,YNL254C,0.23
1299,YCR003W,YNL284C,0.23
1300,YCR003W,YOR294W,0.23
1301,YCR003W,YPL173W,0.21
1302,YCR005C,YOR323C,0.59
1303,YCR008W,YAR044W,0.12
1304,YCR008W,YBR109C,0.3
1305,YCR008W,YCR009C,0.29
1306,YCR008W,YDL053C,0.29
1307,YCR008W,YDR129C,0.3
1308,YCR008W,YDR388W,0.41
1309,YCR008W,YER025W,0.29
1310,YCR008W,YGL106W,0.74
1311,YCR008W,YGR086C,0.41
1312,YCR008W,YKR081C,0.29
1313,YCR008W,YLR175W,0.3
1314,YCR008W,YLR197W,0.29
1315,YCR008W,YLR305C,0.74
1316,YCR008W,YLR429W,0.74
1317,YCR008W,YMR229C,0.3
1318,YCR008W,YNL106C,0.77
1319,YCR008W,YOR326W,0.3
1320,YCR008W,YPL004C,0.29
1321,YCR008W,YPR171W,0.29
1322,YCR009C,YAR010C,0.17
1323,YCR009C,YCR087C-A,0.12
1324,YCR009C,YDR087C,0.12
1325,YCR009C,YDR381W,0.31
1326,YCR009C,YDR388W,0.99
1327,YCR009C,YEL026W,0.17
1328,YCR009C,YGL013C,0.15
1329,YCR009C,YGL106W,0.15
1330,YCR009C,YGR086C,0.54
1331,YCR009C,YJL052W,0.11
1332,YCR009C,YLR150W,0.16
1333,YCR009C,YLR305C,0.12
1334,YCR009C,YLR429W,0.94
1335,YCR009C,YMR192W,0.12
1336,YCR009C,YNL106C,0.12
1337,YCR009C,YOL088C,0.12
1338,YCR009C,YPL004C,0.12
1339,YCR009C,YPL249C,0.98
1340,YCR020C-A,YEL053C,0.99
1341,YCR020C-A,YPR051W,0.99
1342,YCR020W-B,YAL017W,0.77
1343,YCR020W-B,YAL062W,0.63
1344,YCR020W-B,YBL019W,0.43
1345,YCR020W-B,YBR115C,0.3
1346,YCR020W-B,YCR052W,0.77
1347,YCR020W-B,YDL147W,0.77
1348,YCR020W-B,YDR520C,0.4
1349,YCR020W-B,YFR037C,0.98
1350,YCR020W-B,YGL207W,0.3
1351,YCR020W-B,YGR275W,0.98
1352,YCR020W-B,YIL033C,0.41
1353,YCR020W-B,YIL126W,0.98
1354,YCR020W-B,YKR008W,0.74
1355,YCR020W-B,YLR033W,0.84
1356,YCR020W-B,YLR321C,0.98
1357,YCR020W-B,YLR357W,0.98
1358,YCR020W-B,YML127W,0.98
1359,YCR020W-B,YMR033W,0.84
1360,YCR020W-B,YMR091C,0.97
1361,YCR020W-B,YOL070C,0.3
1362,YCR020W-B,YOR115C,0.39
1363,YCR020W-B,YPR034W,0.97
1364,YCR030C,YBL047C,0.67
1365,YCR030C,YDR388W,0.14
1366,YCR030C,YFL010C,0.14
1367,YCR033W,YIL112W,0.76
1368,YCR033W,YKR029C,0.59
1369,YCR043C,YAL023C,0.53
1370,YCR043C,YBL002W,0.76
1371,YCR043C,YBL003C,0.26
1372,YCR043C,YBL075C,0.39
1373,YCR043C,YBR009C,0.76
1374,YCR043C,YBR159W,0.23
1375,YCR043C,YBR169C,0.24
1376,YCR043C,YCL014W,0.23
1377,YCR043C,YCL016C,0.23
1378,YCR043C,YCR009C,0.76
1379,YCR043C,YDL053C,0.45
1380,YCR043C,YDL095W,0.74
1381,YCR043C,YDR174W,0.88
1382,YCR043C,YDR381W,0.87
1383,YCR043C,YDR388W,0.41
1384,YCR043C,YDR513W,0.23
1385,YCR043C,YEL036C,0.53
1386,YCR043C,YHR121W,0.25
1387,YCR043C,YJL076W,0.25
1388,YCR043C,YJL123C,0.26
1389,YCR043C,YLR150W,0.27
1390,YCR043C,YLR429W,0.9
1391,YCR043C,YMR072W,0.25
1392,YCR043C,YNL209W,0.24
1393,YCR043C,YOL012C,0.25
1394,YCR043C,YPL146C,0.83
1395,YCR043C,YPR067W,0.12
1396,YCR047C,YBR049C,0.77
1397,YCR047C,YGL173C,0.17
1398,YCR052W,YCL040W,0.11
1399,YCR052W,YEL042W,0.16
1400,YCR052W,YFR037C,0.99
1401,YCR052W,YGR056W,0.27
1402,YCR052W,YGR275W,0.96
1403,YCR052W,YIL126W,0.99
1404,YCR052W,YKR008W,0.57
1405,YCR052W,YLR259C,0.11
1406,YCR052W,YLR321C,0.97
1407,YCR052W,YLR357W,0.99
1408,YCR052W,YMR033W,0.99
1409,YCR052W,YMR091C,0.99
1410,YCR052W,YPR034W,0.99
1411,YCR052W,YPR191W,0.16
1412,YCR053W,YBR172C,0.11
1413,YCR053W,YDR011W,0.16
1414,YCR053W,YLL034C,0.12
1415,YCR053W,YMR294W-A,0.17
1416,YCR053W,YNL048W,0.16
1417,YCR053W,YPR116W,0.14
1418,YCR058C,YJL069C,0.95
1419,YCR058C,YLR129W,0.84
1420,YCR058C,YLR222C,0.98
1421,YCR058C,YLR409C,0.98
1422,YCR060W,YDL014W,0.14
1423,YCR060W,YDR087C,0.12
1424,YCR060W,YDR190C,0.99
1425,YCR060W,YDR381W,0.16
1426,YCR060W,YDR388W,0.11
1427,YCR060W,YEL026W,0.17
1428,YCR060W,YGL106W,0.14
1429,YCR060W,YGR237C,0.11
1430,YCR060W,YHR034C,0.99
1431,YCR060W,YIL095W,0.12
1432,YCR060W,YJR009C,0.15
1433,YCR060W,YKR081C,0.1
1434,YCR060W,YKR092C,0.11
1435,YCR060W,YMR309C,0.99
1436,YCR060W,YNL106C,0.11
1437,YCR060W,YOL139C,0.15
1438,YCR060W,YOR310C,0.63
1439,YCR060W,YPL235W,0.99
1440,YCR060W,YPR171W,0.14
1441,YCR066W,YGL058W,0.97
1442,YCR066W,YJR009C,0.12
1443,YCR066W,YML085C,0.18
1444,YCR066W,YMR205C,0.12
1445,YCR066W,YOL016C,0.12
1446,YCR071C,YBL038W,0.16
1447,YCR071C,YBR223C,0.23
1448,YCR071C,YDR381W,0.2
1449,YCR071C,YDR405W,0.77
1450,YCR071C,YGR076C,0.47
1451,YCR071C,YHR029C,0.23
1452,YCR071C,YKR006C,0.23
1453,YCR071C,YLR439W,0.99
1454,YCR071C,YMR024W,0.86
1455,YCR071C,YNL284C,0.63
1456,YCR071C,YOR361C,0.44
1457,YCR071C,YPL173W,0.98
1458,YCRX13W,YBR058C,0.3
1459,YCRX13W,YER064C,0.4
1460,YCRX13W,YLR257W,0.29
1461,YCR076C,YER094C,0.65
1462,YCR077C,YBR189W,0.2
1463,YCR077C,YEL034W,0.22
1464,YCR077C,YER112W,0.97
1465,YCR077C,YER146W,0.97
1466,YCR077C,YGL056C,0.19
1467,YCR077C,YJL013C,0.2
1468,YCR077C,YJL052W,0.15
1469,YCR077C,YJL124C,0.99
1470,YCR077C,YJR045C,0.22
1471,YCR077C,YKL081W,0.15
1472,YCR077C,YMR186W,0.51
1473,YCR077C,YNL147W,0.6
1474,YCR077C,YPR074C,0.14
1475,YCR079W,YBL003C,0.21
1476,YCR079W,YBR139W,0.14
1477,YCR079W,YDR087C,0.14
1478,YCR079W,YDR388W,0.14
1479,YCR079W,YLL022C,0.37
1480,YCR079W,YOR323C,0.99
1481,YCR081W,YDR308C,0.34
1482,YCR081W,YDR443C,0.43
1483,YCR081W,YGL127C,0.34
1484,YCR081W,YPL042C,0.36
1485,YCR084C,YBL003C,0.12
1486,YCR084C,YDL126C,0.66
1487,YCR084C,YKL213C,0.58
1488,YCR086W,YDR388W,0.74
1489,YCR086W,YDR439W,0.65
1490,YCR086W,YGR126W,0.4
1491,YCR086W,YLL029W,0.3
1492,YCR087C-A,YBL003C,0.34
1493,YCR087C-A,YBR010W,0.34
1494,YCR087C-A,YLL004W,0.41
1495,YCR087C-A,YML065W,0.34
1496,YCR090C,YML105C,0.39
1497,YCR092C,YDR174W,0.15
1498,YCR092C,YMR196W,0.19
1499,YCR092C,YNL312W,0.15
1500,YCR093W,YOL100W,0.19
1501,YDL002C,YBL003C,0.59
1502,YDL002C,YBR010W,0.15
1503,YDL002C,YDR190C,0.79
1504,YDL002C,YER092W,0.97
1505,YDL002C,YFL013C,0.99
1506,YDL002C,YGL150C,0.9
1507,YDL002C,YJL081C,0.99
1508,YDL002C,YLR052W,0.99
1509,YDL002C,YOR141C,0.99
1510,YDL002C,YPL235W,0.99
1511,YDL003W,YDR381W,0.2
1512,YDL003W,YFL008W,0.99
1513,YDL003W,YJL074C,0.99
1514,YDL003W,YKR081C,0.14
1515,YDL003W,YLL023C,0.21
1516,YDL003W,YLR175W,0.15
1517,YDL003W,YLR347C,0.19
1518,YDL007W,YDL147W,0.99
1519,YDL007W,YDR363W-A,0.97
1520,YDL007W,YDR394W,0.65
